num_slice,confianza LV,area bbox LV,confianza IC,area bbox IC,calidad
8,1.0,19232,0.9420669930939718,9814,buena
1,0.7000293708601135,22099,0.6658694332123807,11619,mala
7,0.8959226873160734,21871,0.8590882464091796,12041,buena
8,0.9346308345846702,21380,0.9284599981247992,11675,buena
2,0.7269059079645624,26569,0.7275045656892116,15956,media
8,0.6270673132153083,19530,0.5705264347914938,9971,mala
10,0.9383429067281414,27914,0.859248820467164,17414,media
10,0.7842641943707855,20266,0.8970252483796488,10584,media
5,0.7849073084844392,23669,0.6479812505681096,13485,media
4,0.8516449531838204,31219,0.7582372647209107,20059,media
11,0.5564816997103124,17287,0.4171670345720473,8063,mala
2,0.9248667693142782,30158,0.909205769376439,19170,buena
7,0.9504708282612702,15069,0.9804787675916482,6009,media
8,0.9090164332809848,22507,0.9335039852083008,12670,buena
1,0.8192502036208946,25892,0.5357403816656227,15292,media
5,0.8639486614124091,26515,0.7421122545681049,15987,media
7,0.6677751026300609,20804,0.5589700909197935,10896,mala
9,0.6423904071641745,24236,0.7756809045177101,14156,media
8,0.8379746992751526,13875,0.5656150120947533,4690,mala
8,0.6254616544639202,20839,0.6038192604870745,11115,media
8,0.9280349934437632,16328,0.8981816532092965,7323,buena
4,0.5696348883603537,22949,0.6806927876834481,12449,mala
8,0.7032185631307889,25945,0.5878443258066162,15538,media
4,0.8163317991013093,21188,0.631951387332067,11289,media
6,0.8451094568266011,20298,0.7202379831530945,10577,media
5,0.8203517241217209,27104,0.742250727733533,16405,media
11,0.7033051899200836,14605,0.6353015929592103,5804,media
4,0.91822125661834,25186,0.9509347079981728,14879,buena
6,0.919994750913952,24599,0.8845217593695569,14397,buena
3,0.8485086261179958,24929,0.8160459092065304,14476,media
4,0.782172078881837,24494,0.7284475286491922,14042,media
5,0.5221373923541412,22593,0.4631676570842341,12261,mala
6,0.7772857129758456,20672,0.9050826055156918,10949,buena
4,0.52618598975148,22189,0.5991762351537979,11933,mala
7,0.9327059028692196,31839,0.9300162100561048,20858,buena
8,0.829479496666439,15358,0.8847184450668621,6144,media
1,0.7259063390573921,26722,0.4717760256936955,15687,mala
1,0.3989214630025909,27190,0.407206755591348,16161,mala
4,0.7890678914689215,22196,0.6931474334324612,12018,media
7,0.9214107803567196,17837,0.9349239738906496,8530,buena
1,0.7168369651406352,26356,0.7657947911251797,15651,media
9,0.647408798517604,10129,0.5035189911400587,1833,media
7,0.971326520577138,21916,0.965886527516684,12132,buena
3,0.6859124260819921,25895,0.8290630363788014,15351,media
7,0.8720646874974247,22020,0.8386073339035349,12071,media
2,0.7582890287959474,29167,0.7063954858505059,18100,media
10,0.524038022846882,25194,0.7977945020429313,14543,mala
15,0.3045093125177307,18610,0.3659520031269185,8941,mala
2,0.6334888700239424,21892,0.6526688710450252,11614,mala
5,0.8751244034259128,22724,0.9125002172742576,12751,buena
8,0.8883414279672076,21624,0.849771321364382,11952,buena
7,0.6701131979063705,16536,0.6630369748306323,7338,media
5,0.3948342784895663,20251,0.3785160249153174,9721,mala
8,0.4988273788836923,23580,0.5906690301373985,13283,mala
13,0.8901920336826198,14229,0.6420196054605931,5537,media
8,0.5523491241519495,12748,0.4195746097612662,2514,mala
4,0.6806188110550422,27342,0.7531747737518707,16608,media
2,0.353938185367707,25429,0.5433017454580296,14863,mala
8,0.8716702171780957,30649,0.8810493490309158,19761,buena
10,0.7490904113389223,16071,0.8121860218105352,6982,media
6,0.8712663872180366,23283,0.9181944162773634,13322,buena
4,0.960766945643943,23394,0.8177327325315692,13190,media
6,0.9595369157885416,23439,0.8776872741246421,13420,buena
10,1.0,16305,1.0,7279,buena
10,0.3706346525378532,18156,0.4035369834150688,8360,mala
6,0.8845727043509047,21326,0.735168619180183,11477,media
10,0.4776564549906688,26283,0.3815771647404997,15703,mala
3,0.6542797641307708,21867,0.5734521490805485,11737,media
9,0.0,0,0.0,0,mala
5,0.6874677026844984,28301,0.6450206817685176,17518,media
8,0.7701969259387201,19824,0.7394066675958647,10176,media
5,0.6518644570317771,19508,0.6292018907470113,9389,mala
2,0.9056396462124204,19084,0.9648403287683094,9462,buena
10,0.8933809633653509,22113,0.9692277113028824,12395,buena
3,0.6963520614391263,26533,0.5255629017727883,15737,media
4,0.5650295014148745,23718,0.4212394701761992,12998,mala
10,0.7450077379818697,16484,0.7876386426002839,7260,media
7,0.8662730348165563,26294,0.7425190199030018,15957,buena
5,0.9419659669665978,24865,0.8837718529706878,14639,buena
3,0.8768453205012919,17349,0.9481827385977256,7949,buena
5,0.8921012949998652,25668,0.8997360323248381,15393,buena
4,0.6048600235672461,26494,0.4664300116500088,15085,mala
2,0.5675742192315356,28078,0.4571713469577176,17236,mala
1,0.0,0,0.0,0,mala
4,0.7483776563057439,23286,0.6344820644492344,13021,media
9,0.4147368495309556,13298,0.4343523022032868,2900,mala
8,1.0,20292,0.9890643190162096,10708,buena
11,0.3907739243867774,20598,0.4903978379319584,9859,mala
2,0.7990537922214029,23326,0.8755873958601104,12918,media
9,0.5110314563101611,24692,0.4340439640086395,14292,mala
6,0.6773976836164848,23125,0.6331043362779769,12913,media
7,0.7469483599830034,21785,0.6273774867021291,11965,media
4,0.9286311472393672,21706,0.951488214237098,11723,buena
10,0.5509907065437695,14933,0.5711099789743835,5388,mala
8,0.4964329285934028,22636,0.5843470551982368,12073,mala
8,0.5753718600219414,16917,0.6120508741859945,6602,mala
8,0.4455232068926227,20491,0.3152346549414515,10384,mala
9,0.6967215581273968,17334,0.5754912423402643,7868,mala
2,0.7479276025111865,25307,0.4559359337309943,14377,mala
3,0.864851780802386,28417,0.7812198062411513,17583,media
6,0.8230083048192588,13626,0.583606097433653,4722,media
3,0.6084590437365515,25838,0.5138250387877341,15261,mala
8,0.9559431343558084,24630,0.9115054766537456,14513,buena
1,0.5820936859867859,21965,0.3206851465956866,11736,mala
3,0.5997380545474527,20626,0.4954357787172846,10436,mala
8,0.2893831180569846,17781,0.2962514113946665,8154,mala
2,0.5563654811442674,20954,0.574132890205907,9879,mala
7,0.3182731912610774,26959,0.4344944345582885,15929,mala
2,0.7635123976059651,20523,0.5928680537574426,10006,mala
9,0.9017116779131032,16543,0.6433131322601671,7480,media
2,0.7376615772489503,23728,0.72969552932178,13264,media
10,0.8458405360640331,15210,0.78775902941426,6319,media
5,0.6084011423501601,23858,0.3754555678532483,13435,mala
2,0.5052458366404631,26214,0.4478432362801309,15366,mala
7,0.505918817749148,21194,0.509398342156144,11124,mala
3,0.482200379851076,21539,0.4846714276616584,10469,mala
11,0.3392198962493198,22208,0.3438412565242517,11707,mala
6,0.8596537569587239,22229,0.8138500463462184,12393,buena
9,0.914247521890858,22243,0.9209633320405444,12491,buena
3,0.7814688236532179,22424,0.7814554256526018,12357,media
6,0.6807309664626198,25477,0.6933331978852167,15106,media
6,0.5932212120707958,31407,0.605768942965998,20175,media
3,0.7492400880278828,23887,0.82165265926948,13634,media
6,0.5256149994385194,19339,0.4233310294007646,9172,mala
7,0.7524048817106407,14510,0.6967699034752483,5462,media
8,0.7283934906278605,10531,0.7016528722399711,2070,media
4,0.9373445116732402,24471,0.9145488792409492,14200,buena
5,0.8933399185783353,17681,0.6516558339237541,8288,media
1,0.49179181628806,20283,0.4641381642044206,10058,mala
10,1.0,25804,0.8350467893382862,15543,media
5,0.950337404297854,33194,0.8730813690999432,21966,buena
9,0.9328503266937682,18192,0.7995047381430468,8694,media
5,0.7311714914500492,20678,0.6548276600210635,10366,mala
2,0.5101364256250136,22921,0.6082417469566832,12508,mala
8,0.5076656527563166,25693,0.4540999664916283,15293,mala
3,0.8965478974214016,27117,0.8983518775516617,16517,buena
3,0.9670253504070728,23947,0.9032364158997576,13700,buena
4,0.7809669176275611,22692,0.7330384638128763,12590,media
9,0.6098029545809655,22816,0.7064509301684335,12823,media
6,0.9549302213510548,22158,0.7412626069593966,12175,media
7,0.8130704194633119,22006,0.8573706019577356,12104,media
5,0.4492559312209856,23924,0.3447584568499436,13074,mala
5,0.9678246408014411,26642,0.9161988571546852,16223,buena
6,0.9219479557826544,25719,0.9474957475922968,15439,buena
7,0.8179120156448062,23456,0.7062856312770034,13386,media
3,0.5267416941279077,25186,0.4068224370655641,14775,mala
9,0.9150372099463546,30637,0.8981402243558844,19876,buena
6,0.9458118566954672,19672,0.9704956057361054,10087,buena
4,0.7436854134434903,26641,0.6404147358260697,14694,mala
9,0.3383214923194702,19136,0.3591501021416314,9245,mala
4,1.0,19720,0.9429691167078956,10118,buena
8,0.0,0,0.0,0,mala
2,0.9126289910384776,26105,0.929373061874485,15571,buena
4,0.8237235695833367,13758,0.9018591085889792,4696,media
7,0.5742217885404836,22314,0.4082459296774789,11894,mala
7,0.8873397838122566,24648,0.9432649072293604,14499,buena
9,0.9230474721019876,20996,0.9217104457254004,11335,buena
8,0.8353607805772917,26117,0.719601619332166,15601,media
11,0.554471684569995,20444,0.4667280449080068,10381,mala
2,0.817940680837029,17544,0.7996118286170175,8112,media
5,0.4255700974315249,28294,0.3476528290765995,17325,mala
10,0.5909212220769848,14674,0.491426067373427,5719,media
9,0.901194781615007,14794,0.8999484643529367,5866,buena
12,0.7027771142933887,15887,0.558028547328829,6664,mala
10,0.6018455012063814,20140,0.5252935547068267,10284,mala
4,0.8932419484192705,24963,0.9327175339058228,14658,buena
10,0.0,0,0.0,0,mala
4,0.5528416137908614,29331,0.479674932553728,17952,mala
6,0.3883339987219099,18632,0.3276203216435909,8852,mala
5,0.9202455885674526,25720,0.88205110203215,15299,buena
8,0.9728869698016442,22709,0.9324248988212622,12849,buena
6,0.7857565825665622,20640,0.6986056234381831,10847,media
8,0.853479896119048,27685,0.9180069741347934,17229,buena
4,0.8790407600452254,19174,0.9412688014180508,9594,buena
9,0.7684461964355339,17163,0.7124789198081753,7940,media
12,0.7630971955727547,19784,0.7867632614006085,10230,media
5,0.4847061813182639,22241,0.3753533673257351,11743,mala
12,0.0,0,0.0,0,mala
8,0.5878894474156794,25047,0.4567127834775263,14348,mala
2,0.6838449272056514,29267,0.6418638246645862,18304,media
13,0.688227085044483,12031,0.3564577185092944,1607,mala
5,0.89030776206131,22539,0.9015054065668612,12552,buena
6,0.6832647937468063,23666,0.6427951216687092,13147,mala
6,0.8839250356040208,27257,0.8706421963286493,16813,buena
4,0.8818979950102626,36874,0.8607307900165432,25145,buena
3,0.5865204691296445,22080,0.6017967408394073,10413,mala
1,0.586586814400621,21752,0.7339631828341774,9434,mala
6,0.8672259140620544,19628,0.730666624066031,9801,media
6,0.8081652455843352,23523,0.580038784898881,13304,media
6,0.8341281277906087,26359,0.6457172789489631,15377,mala
5,0.991888858994692,24974,1.0,14634,media
3,0.7856362010332614,20985,0.5231722719698674,11060,media
5,0.3857331921038109,21057,0.4248442134066166,10905,mala
7,0.9736464471347692,18966,0.924677617441922,9541,buena
8,0.6788992956639647,18462,0.6001025392670299,9021,media
7,0.7126704943197167,27689,0.5680277968226436,16711,mala
6,0.6409494764961465,22915,0.5475785083022264,12494,mala
2,0.5452641926031059,21572,0.5060009865489803,11173,mala
3,0.5879891042293239,22833,0.4906311292273472,12788,media
3,0.817004226108549,28804,0.9144628586383567,17968,buena
11,0.9053522542107174,30413,0.9482195662120094,19658,buena
6,0.984845124416178,26570,0.6953434920478727,16090,media
1,0.4470084969745698,22153,0.4443552086520383,11743,mala
2,0.3969506746025216,19067,0.3747374404293709,9109,mala
7,0.9192566407211754,17993,0.8644714864840962,8574,media
5,0.926026104076368,21628,0.8779966865194315,11795,buena
5,0.6835380601284562,18954,0.6639475591363504,9392,media
10,0.8626451718925489,25064,0.660743419850625,14669,mala
9,0.8301767659707965,21443,0.866584211639417,11809,buena
9,0.4132620870858599,11564,0.5663653829519947,819,mala
3,0.6116245987674053,21585,0.7217100071348138,11407,mala
2,0.6475442942484704,31367,0.5494864325222426,20025,mala
2,1.0,25830,0.9579881554588728,15402,media
7,0.5886188364827615,27070,0.614946226450468,16280,mala
7,0.847116099640054,29580,0.8675575949500491,18816,buena
3,0.8973429792814145,20707,0.9046101104759552,10935,buena
5,0.8943719339913254,19460,0.8621946470874258,9876,buena
6,0.6581073025452444,21298,0.6273335468946593,10881,mala
5,0.4100028566087857,27128,0.3080682077531875,16213,mala
6,0.9160015489187074,16251,0.9385267575569708,7146,buena
9,0.5462433587490203,16617,0.2890600961223576,6255,mala
8,0.9808948455483024,21918,0.5853700843724957,12090,media
6,0.8415968591713422,30068,0.8442223477601016,19220,buena
14,0.4612326814135428,16357,0.4669287811898047,6696,mala
2,0.6522179339355699,27065,0.4104097057997885,15457,mala
4,0.6738146066836762,27241,0.6590071613946845,16611,media
5,0.7291797989230777,29570,0.74049988230913,18589,media
8,0.4077770110091181,16633,0.3756407046129699,7263,mala
8,0.9680282666901,22367,0.9484807003348849,12582,buena
8,0.6152029684620739,23738,0.6649919405213867,13623,media
6,0.52521173479232,21420,0.433897171317989,11131,mala
1,0.596336395841299,34396,0.4213149780073785,22501,mala
7,0.87167279048436,23133,0.939731300437484,13156,buena
10,0.5391972562258933,11439,0.6513856993943073,748,mala
9,0.7172955284131685,24673,0.6547783798832452,14526,media
8,0.7304917115044922,21728,0.7045831740257851,11791,media
4,0.83145825696506,29201,0.6860669449407676,18287,media
10,0.4026723457842799,25377,0.2988211286085456,14413,mala
6,0.8644572781379058,20038,0.8453814252677512,10324,media
2,0.5829963711352499,26408,0.3027419607986843,15415,mala
3,0.9565812415997345,20990,1.0,11208,buena
3,0.6797899516251995,23257,0.6178415505713949,12779,mala
8,0.4457910816473941,20644,0.7861624239428315,10640,mala
3,1.0,28520,0.9917630316159876,17721,buena
4,0.9165448531826588,23624,0.9076940331220212,13564,buena
8,0.766476799448417,18543,0.7164480381487163,9076,media
4,0.7117985316645629,22410,0.7517682206896051,12225,media
10,0.616095079370051,19279,0.4492439051184359,8469,mala
2,0.6390127397178964,25881,0.6418427754605524,15300,media
2,0.6567690416885398,32040,0.3774384942605368,20501,mala
5,0.9762269632951562,25546,0.898785242538226,15172,buena
4,0.9430876481327424,28834,0.8823476455249273,18081,buena
4,0.86812825670824,31144,0.8471797757588316,20058,buena
3,0.8897038496730535,26833,0.7561849498656625,16131,media
5,0.7542142170591308,27908,0.5584076773609258,17218,media
11,0.0,0,0.0,0,mala
3,0.8728160918997112,18503,0.5955369449588153,8962,media
7,0.850209717167116,21252,0.918178255811634,11577,buena
6,0.9865803409082348,19112,0.8984557446505858,9650,buena
3,0.6099257702793301,29354,0.7216216691289133,18180,mala
8,0.9357703977362049,24036,0.9213280444948868,13960,buena
4,0.3666328840519611,25287,0.3931215479428103,14089,mala
8,0.6461261254680808,21183,0.6002815509990774,11397,media
11,0.9098104567896382,30063,0.8060869001444044,19421,buena
8,0.7994640680144788,20607,0.7694847714434425,10956,media
8,0.824361563383304,24989,0.8204793174798773,14879,buena
5,0.903221528163479,25315,0.8072454794787263,14909,media
3,0.865005760358263,28412,0.838553155723552,17659,buena
4,1.0,27356,0.8143443629628551,16622,media
5,0.8735838409908978,26209,0.7589198958519074,15611,media
3,0.3528337640446482,18570,0.3255409177684527,8547,mala
7,0.7059149006141631,24416,0.6299566212326281,13933,mala
8,0.7970707775309124,19326,0.8158727820701034,9748,media
6,0.4854980720531773,27352,0.445798853504661,16520,mala
6,0.9370883687029552,30360,0.9811736024937344,19374,buena
8,0.9021125293631914,19842,0.6710594059900931,10240,media
9,0.0,0,0.0,0,mala
6,0.9582115487363864,24697,0.8979078361453644,14455,buena
3,0.8863534762813216,27516,0.88918734923011,16909,buena
12,0.629103750786778,28413,0.5662578941773411,17795,media
5,0.5553316918118483,27501,0.5336733946060459,16516,mala
4,0.8794429928026337,21139,0.7033063638134823,11061,media
12,0.9234988482526996,25266,0.9445113051758216,15219,buena
2,0.4791235724492158,17043,0.4724424568631322,6904,mala
7,0.9772502637428548,21910,0.972574716339362,12095,buena
4,0.6585988012525783,29740,0.4167954018916914,17996,mala
3,0.5888722226033593,24366,0.5797679379238637,13634,mala
8,0.5350201256396215,23103,0.4962432102232752,13074,mala
8,0.9072675600535148,22195,0.8652887926172278,12413,buena
6,0.8763822422660619,22765,0.9035931471058036,12859,buena
2,0.8139565001111045,32092,0.6091632714584524,20676,media
9,0.8750482616873306,27444,0.8748938220325487,17038,buena
6,1.0,23884,0.8958067272378202,13865,buena
9,0.4369399906484955,18840,0.3065009644925808,8984,mala
5,0.9281311872370585,26895,0.8786444200189121,16408,buena
9,0.7061622898735009,21753,0.7273066317935313,11003,mala
2,0.4211124362082292,20029,0.5403900861669614,9709,mala
10,0.593303387605453,15139,0.3717973827770878,5982,mala
4,0.7464671388796337,26099,0.6606535144425315,15548,media
9,0.7473673903353396,20435,0.7034728923442551,10682,media
8,0.662916939182812,28010,0.4409295238768344,17097,mala
4,0.7945621781920955,22894,0.7562321462638898,12764,media
8,0.8682948625781292,19317,0.8350485301073902,9661,media
3,0.7394087689860356,29897,0.5058603955255384,18508,mala
5,0.8264608998010623,27512,0.8391010344015956,16809,media
9,0.6213609386634942,18126,0.4289263802380353,8818,media
3,0.6331662429230787,24880,0.5367112025219665,14482,media
8,0.9233959664276968,20747,0.897291193228979,11127,buena
3,0.907943333492623,36191,0.7138411966190956,24399,media
3,0.71725476683085,23129,0.6577344342603041,12780,media
5,0.92535426748279,17875,0.9252301573269568,8572,buena
7,0.5630539527488223,21086,0.528487328883245,10618,mala
4,0.9262122270665352,22768,0.8934213341708116,12778,buena
8,0.9306412010917082,21847,0.9870255813055414,12140,buena
2,0.5312761314514116,19830,0.5872294414339655,9317,mala
7,0.8738105569046121,24911,0.8203823940360507,14721,buena
5,0.5704231606058021,23716,0.5411400611061341,13490,media
5,0.9661887240863722,25292,0.9192105044485224,15045,buena
5,0.9556503013207212,24386,0.9097110470003577,14251,buena
8,0.7701548313867509,22349,0.6369994412672269,12426,media
5,0.7355100486298214,23522,0.9151102727959168,13370,media
5,0.5674219348895444,10495,0.357663204921988,1618,mala
9,0.5547555121883342,17910,0.4348713568027773,8107,mala
5,0.8734163555761024,21842,0.9361047142766704,11965,buena
4,0.8357280983821257,26181,0.8893466154015276,15656,buena
4,0.7050094831278002,21614,0.5418782998312952,11550,media
7,0.9726728396831203,22648,0.744368857686521,12757,media
10,0.8597162008733473,16569,0.5455506874078289,7379,media
5,0.5720434517691367,21954,0.5770659768291851,11742,mala
6,0.6662346519881315,25132,0.7253692452847728,14800,media
6,0.8806543508176332,20158,0.8117495543326021,10578,buena
3,0.6411713349502834,19442,0.5458073895649209,9282,mala
5,0.8822845171142346,21310,0.8826114421701516,11520,buena
10,0.6788227587907689,17072,0.7973902061898274,7815,media
8,0.9248425192477092,23287,0.9206784682128792,13390,buena
7,1.0,22035,0.9772718778543574,12241,buena
7,0.9656259674708018,17798,0.8868632611796227,8482,buena
5,0.7247449837320128,24080,0.814621044938164,13959,media
10,0.877345244566016,19324,0.8233528585724235,9808,media
3,0.7599627689575946,22304,0.6521830681817828,12030,media
6,0.7008986423207539,15072,0.8490884602282626,5958,media
4,0.9958115484277912,30523,0.9233269832565288,19559,buena
3,1.0,29767,0.8780738540685912,18828,buena
6,0.9570134857410147,26089,0.8957576132760982,15753,buena
2,0.7833226181781943,27441,0.7145326234430536,16586,media
6,0.7061372839707494,22937,0.7234520219461295,12916,media
6,0.3720598501417885,26157,0.3092178069634085,15332,mala
4,0.913262667773604,24157,0.9207056364980576,13973,buena
1,0.5852370644913125,32208,0.4882826703744808,20365,mala
8,0.6594827425346241,25207,0.6508329049603105,14846,media
5,0.7885544626548273,20206,0.6948378419154091,10509,media
7,0.3517199977144706,26351,0.4386027734376954,15313,mala
7,0.8131469306040624,24020,0.9253508626560776,14004,buena
2,0.8755483992029433,19824,0.7560907026203205,10064,media
7,0.3646014556693343,25443,0.4749012593519535,14688,mala
4,0.6686141350287319,23655,0.6279303705434728,13399,media
7,0.8155338901104883,22743,0.8910281686025681,12729,media
3,0.5884635244628296,23339,0.6661807357974442,12839,mala
7,1.0,18904,1.0,9511,buena
10,0.453776100977976,19573,0.4920135919266827,9430,mala
7,0.7028126832145275,17842,0.5563666177592597,8222,mala
8,0.5403371847764668,25589,0.5447797100334959,14529,mala
7,0.6317427859896015,20649,0.6367490988603877,10520,mala
2,0.738204525538304,24083,0.7492107539263534,13697,media
8,0.6835221422379341,22539,0.4568187148379823,12239,mala
9,0.8520423282797558,17764,0.7100678169615877,8592,media
5,0.6790553803209901,26975,0.7936006017108966,16412,media
8,0.9287042727408332,26432,0.9629940382236593,16077,buena
6,0.9796141378433418,21316,0.6002957908293769,11289,media
2,0.7117207375028713,26070,0.7430686881951111,15513,media
5,0.8924957842007097,20367,0.6616219964831148,10469,media
7,0.8484040422145642,24258,0.8382228253831265,14176,buena
3,0.82793926183062,26613,0.8543256842523388,16083,media
5,0.9275822251741164,28439,0.8867714355268801,17720,buena
5,0.6977872358190295,24160,0.4275999049012979,13661,mala
1,0.6555250296197259,31586,0.7635623183498218,20269,media
9,0.8661664616201208,23759,0.7222130202218556,13751,media
3,0.9085654379623314,32761,0.861920387164581,21524,buena
9,0.90384564050412,27758,0.8342082072400666,17041,media
8,0.7362360484896819,22878,0.7094359070432544,12736,media
1,0.8015672285464316,18702,0.7467455417512645,6765,mala
9,0.6095942412306956,24457,0.7215067122441287,13853,mala
2,0.4808612501671152,30029,0.5406555786169712,18666,mala
12,0.4791367126142209,20100,0.5409295582530655,9549,mala
2,0.3533487799448119,21375,0.3533569130464545,11226,mala
14,0.911577224070276,25138,0.808311674713143,15071,media
4,0.6898272752089891,29875,0.7652654491325064,18846,media
7,0.8292924873990717,20143,0.6858152833191882,10461,media
4,0.7003740146116396,24885,0.6576322650150306,14527,media
11,0.6296376323153794,21018,0.5456525504995795,11346,media
1,0.5611637420924236,24473,0.500309911127139,14068,mala
4,0.7842154749790207,21881,0.802376257862916,12024,buena
3,0.8017092635730346,19983,0.6983236310012866,10123,media
5,0.8785815649764377,25252,0.8704183893143264,14976,buena
11,0.443906814862335,21996,0.7130371110033641,10808,mala
10,0.4926570407422462,19856,0.5158222447190052,9037,mala
6,0.7768175215900711,29191,0.7989912153312568,18339,media
5,0.7762524300606842,24245,0.7661539580662207,14056,buena
10,0.879013016605766,18405,0.8214361637356724,9033,media
9,0.4657751949066046,17552,0.2768662329768626,7140,mala
4,0.8794813114339227,23501,0.8377927009958795,13324,buena
5,0.5159020845804747,16348,0.7197388023912268,6611,mala
6,0.4386503285300641,25339,0.4683463101121182,14773,mala
3,0.9426604034191652,28997,0.9378416857036224,18158,buena
5,0.9757707304963648,26536,0.8902648729454211,16122,buena
3,0.7613874504676407,24090,0.4987776835723737,13641,media
4,0.4507165748608402,17484,0.646303589157736,7763,mala
7,0.7317369753432053,25337,0.6875610042118041,14970,media
3,0.9340643379492652,26610,0.7508795690534161,16101,media
10,0.3819865765666956,11651,0.4350823392877272,2637,mala
7,0.7081725354574487,16925,0.7366379932702741,5435,mala
10,0.6428927758767773,19683,0.7888652560875973,10172,media
1,0.83778206199487,23327,0.6646589170495208,13087,media
3,0.785911411065756,19950,0.7296478763236485,10076,media
5,0.8498015994397412,22656,0.6056501066227787,12605,media
2,0.6215481748875368,25570,0.4288782090610049,14921,mala
4,0.6517371826656957,23901,0.6199306876622592,13617,media
8,0.7503236560344408,20348,0.79431667809244,10688,media
10,0.5121878295774633,16808,0.427546848609558,7603,mala
6,0.6224787008071411,25964,0.5685551690402653,15304,mala
11,0.727488853002242,28606,0.6685221459352353,17996,media
5,0.9479194218786008,24208,0.8697290090352021,14006,buena
5,0.8863014474134486,24077,0.899312494292087,13884,buena
1,0.4091127097483588,20098,0.4998582976296865,9902,mala
6,0.8598911738949784,24190,0.756831003237097,13962,media
9,0.66574245008289,18109,0.7495601980726782,8722,media
5,0.9237630173504096,24114,0.9004355501581004,13942,buena
1,0.6914022502124795,27946,0.5357952599414729,17041,mala
5,0.813935063145411,21945,0.7297485147740712,11889,media
9,0.6246417878523504,25599,0.7283933688187962,15406,mala
4,0.5294946877001038,25775,0.4992960601455096,15234,mala
3,0.6940284721045332,25683,0.6480848236854796,14902,mala
10,0.6844798507575589,20528,0.4755470870065947,10803,media
6,0.7969087027479501,29442,0.6670508048871628,18425,media
5,0.6414612061763398,19383,0.6675101105261324,9764,media
4,0.8820283712786381,19738,0.5069347418776555,9969,media
4,0.6355346890963426,30941,0.5726733710558155,19348,mala
8,0.4852595372696655,22846,0.4358753177086676,12889,mala
6,0.9001808037566662,17360,0.9464124151946334,8114,buena
6,0.7995596185940563,30854,0.663129428930605,19803,media
6,0.68206689455541,21250,0.5659959976315926,11135,mala
2,0.7211573792560672,21379,0.6876004812644381,11337,media
5,0.6397351654991765,22178,0.5874076843505659,11850,mala
7,0.9014476157577148,17890,0.9023730015572924,8617,buena
3,0.4710715227576846,19642,0.4256610695127599,9216,mala
3,0.9127609941643386,34127,0.8403973669774841,22699,buena
3,0.9102954792445608,26199,0.8480086176190661,15736,buena
6,0.8435359894046067,24553,0.8728977042471959,14427,buena
2,0.4551812099187117,25764,0.3545660602605038,14861,mala
6,0.9353489279845024,21207,0.8136880242784674,11352,media
5,0.8769473484978065,23087,0.894929425363187,13116,buena
7,0.8572269345245629,25383,0.8993000553519115,15164,buena
5,0.7225901208874276,28188,0.5687620357329021,17181,mala
1,0.5489017553337407,27155,0.5994535467116221,16229,mala
8,0.8691405864479121,20857,0.7953583423699434,11196,buena
2,0.4403613927918159,18214,0.3554179283012144,8020,mala
8,0.4873208477722455,25415,0.6657447094607309,14335,mala
8,0.4817700377881455,13335,0.3076871607342644,3684,mala
3,0.7137728026854392,26251,0.6739851717631916,15663,media
5,0.918907205021703,29685,0.8772940760187858,18897,buena
6,0.8345603012224626,25683,0.5684840640918173,15104,media
7,0.943380979511042,21075,0.8889490798403469,11360,buena
6,1.0,25989,0.9667105176905508,15698,buena
7,0.8506879560908681,13343,0.6756217957296862,4421,media
8,0.6574360730789746,22890,0.8004819593433725,12944,media
5,0.961232378018358,29325,0.8879605593485518,18540,buena
10,0.7711672890888754,18581,0.7748825904386699,9127,media
10,0.8055478712065907,18058,0.8558522813225277,8813,media
9,0.690066935565627,20066,0.7802793053399693,10518,media
5,0.6308782731178257,29346,0.4867255877706403,18465,media
5,0.8901731823666684,22753,0.8678858310287004,12768,buena
9,0.5908711753528059,16612,0.5517205648659532,6746,mala
1,0.8014544229832098,30265,0.8018610274158382,19122,media
11,0.6764828993391556,16200,0.6181295744502967,7055,media
1,0.0,0,0.0,0,mala
5,0.8939283326890882,22666,0.8887688243089702,12755,buena
11,1.0,26744,0.894819422660004,16451,buena
4,0.284092157633892,21960,0.3039858246588621,11786,mala
7,0.9158737086919156,29131,0.895028950583942,18504,buena
10,0.9550021699370062,24946,0.5953647171424478,14669,media
10,0.7896959660096241,15729,0.7207320667505841,6710,media
7,0.8898223911546128,19045,0.8418240717082217,9619,buena
3,0.4779798174028398,27530,0.4909095970645245,16577,mala
7,0.6567465234355043,27295,0.6423043959988207,16788,media
1,0.0,0,0.0,0,mala
10,0.6442313254683593,21729,0.6116747743279753,11627,mala
11,0.6445727783334823,16612,0.5947804005153173,7302,mala
5,0.8984633973139935,23363,0.8793073454246484,13278,buena
3,0.632342109426431,18193,0.607695141670903,8500,mala
10,0.3752812092314845,19543,0.5993688176087515,9666,mala
10,0.7300510292044637,16469,0.5237782169348987,6883,mala
5,0.527793249541985,24173,0.4314602272610177,12972,mala
3,0.6595971180009417,30389,0.5215627498009677,18558,mala
6,0.4852182572364595,26703,0.4559982946764487,15924,mala
5,0.6576108797984517,24247,0.6932970751923305,13873,media
7,0.871928664221139,22912,0.7978478214711946,13020,buena
2,0.7465076892641263,30390,0.5835556119631384,19281,mala
2,0.0,0,0.0,0,mala
3,0.8439737865927435,21167,0.845882499834633,11084,media
